DATE,NAME,LIQUID_PRODUCTION,ZONE,SUBZONE,SECTOR,WELL_TYPE,GAS_PRODUCTION,WATER_PRODUCTION,OIL_PRODUCTION
01/05/2021,AH-0014-1_P,2618.75775,WARA,MW,8,Producer,1185.87,24.73555,2594.0222000000003
01/06/2021,AH-0014-1_P,2417.3753,WARA,MW,8,Producer,1110.39,222.4474,2194.9279
01/07/2021,AH-0014-1_P,2590.8103,WARA,MW,8,Producer,1216.82,155.1529,2435.6574
01/08/2021,AH-0014-1_P,2475.1107500000007,WARA,MW,8,Producer,1222.87,142.04924999999997,2333.0615000000007
01/09/2021,AH-0014-1_P,2380.5004,WARA,MW,8,Producer,1095.87,166.23669999999996,2214.2637
01/10/2021,AH-0014-1_P,2265.166,WARA,MW,8,Producer,743.58,134.7311,2130.4349
01/11/2021,AH-0014-1_P,2239.88195,WARA,MW,8,Producer,843.24,138.86215,2101.0198
01/12/2021,AH-0014-1_P,2211.0155,WARA,MW,8,Producer,775.75,297.6183,1913.3972
01/01/2022,AH-0014-1_P,2176.45055,WARA,MW,8,Producer,696.09,295.57814999999994,1880.8724
01/02/2022,AH-0014-1_P,2225.52555,WARA,MW,8,Producer,649.62,257.10965,1968.4159
01/03/2022,AH-0014-1_P,1912.5502,WARA,MW,8,Producer,735.84,181.7662,1730.784
01/04/2022,AH-0014-1_P,1956.8145,WARA,MW,8,Producer,916.14,143.46009999999995,1813.3544
01/05/2022,AH-0014-1_P,2138.67135,WARA,MW,8,Producer,717.04,333.19404999999995,1805.4773
01/06/2022,AH-0014-1_P,2026.51405,WARA,MW,8,Producer,787.13,448.2747499999999,1578.2393000000002
01/07/2022,AH-0014-1_P,2098.40515,WARA,MW,8,Producer,756.0,538.6909499999998,1559.7142000000003
01/08/2022,AH-0014-1_P,1951.18895,WARA,MW,8,Producer,691.51,422.08775,1529.1012
01/09/2022,AH-0014-1_P,2042.64975,WARA,MW,8,Producer,655.56,483.63735,1559.0124
01/10/2022,AH-0014-1_P,1834.32025,WARA,MW,8,Producer,630.95,327.0837499999999,1507.2365
01/11/2022,AH-0014-1_P,1762.61895,WARA,MW,8,Producer,591.43,274.16165,1488.4573
01/12/2022,AH-0014-1_P,1775.4728499999994,WARA,MW,8,Producer,578.4,267.97015,1507.5026999999995
01/01/2023,AH-0014-1_P,1777.3759999999993,WARA,MW,8,Producer,487.54,331.4381,1445.9378999999992
01/02/2023,AH-0014-1_P,1883.4477,WARA,MW,8,Producer,539.37,338.6649,1544.7828
01/03/2023,AH-0014-1_P,1910.9833,WARA,MW,8,Producer,573.11,352.79369999999994,1558.1896000000002
01/04/2023,AH-0014-1_P,1816.7756,WARA,MW,8,Producer,516.89,616.6733999999999,1200.1022
01/05/2023,AH-0014-1_P,1772.2631499999998,WARA,MW,8,Producer,478.92,719.4421499999999,1052.821
01/06/2023,AH-0014-1_P,1885.7914,WARA,MW,8,Producer,568.5,622.4182999999998,1263.3731000000002
01/07/2023,AH-0014-1_P,1918.4912,WARA,MW,8,Producer,609.92,645.3775999999998,1273.1136
01/08/2023,AH-0014-1_P,2154.55935,WARA,MW,8,Producer,644.54,497.2586500000001,1657.3007
01/09/2023,AH-0014-1_P,2255.3498,WARA,MW,8,Producer,674.61,498.4056,1756.9442
01/10/2023,AH-0014-1_P,1800.45015,WARA,MW,8,Producer,529.03,399.20965,1401.2405
01/11/2023,AH-0014-1_P,2262.6303,WARA,MW,8,Producer,766.35,568.4608999999998,1694.1694
01/12/2023,AH-0014-1_P,2309.71705,WARA,MW,8,Producer,741.25,579.45335,1730.2637000000002
01/01/2024,AH-0014-1_P,2210.22635,WARA,MW,8,Producer,734.09,546.2222499999998,1664.0041
01/02/2024,AH-0014-1_P,2146.1512999999995,WARA,MW,8,Producer,705.09,557.9658,1588.1854999999996
01/03/2024,AH-0014-1_P,2104.9296,WARA,MW,8,Producer,680.08,554.7380999999998,1550.1915
01/04/2024,AH-0014-1_P,2212.14145,WARA,MW,8,Producer,755.71,530.1446499999998,1681.9968000000003
01/05/2024,AH-0014-1_P,2202.53995,WARA,MW,8,Producer,790.87,518.14735,1684.3926
01/06/2024,AH-0014-1_P,1834.48145,WARA,MW,8,Producer,671.84,562.8682499999999,1271.6132000000002
01/07/2024,AH-0014-1_P,1873.79515,WARA,MW,8,Producer,669.28,617.0286499999999,1256.7665000000002
01/08/2024,AH-0014-1_P,1779.0798999999995,WARA,MW,8,Producer,594.04,683.5822,1095.4976999999994
01/09/2024,AH-0014-1_P,1768.42455,WARA,MW,8,Producer,609.56,659.43535,1108.9892
01/10/2024,AH-0014-1_P,1852.20295,WARA,MW,8,Producer,684.96,678.7812499999999,1173.4217000000003
01/08/2010,AH-0036-1_P,28.51115,WARA,LW,10,Producer,6.11,0.23345,28.2777
01/09/2010,AH-0036-1_P,171.77200000000002,WARA,LW,10,Producer,92.51,0.0608999999999999,171.71110000000002
01/10/2010,AH-0036-1_P,23.6313,WARA,LW,10,Producer,10.08,0.0,23.6313
01/11/2010,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/12/2010,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/01/2011,AH-0036-1_P,89.58840000000002,WARA,LW,10,Producer,34.63,0.0,89.58840000000002
01/02/2011,AH-0036-1_P,88.4631,WARA,LW,10,Producer,39.84,0.0,88.4631
01/03/2011,AH-0036-1_P,157.56619999999995,WARA,LW,10,Producer,72.42,0.0,157.56619999999995
01/04/2011,AH-0036-1_P,215.5252,WARA,LW,10,Producer,100.48,0.0,215.5252
01/05/2011,AH-0036-1_P,180.774,WARA,LW,10,Producer,83.39,0.0,180.774
01/06/2011,AH-0036-1_P,156.30389999999997,WARA,LW,10,Producer,65.27,0.0203,156.28359999999998
01/07/2011,AH-0036-1_P,171.81220000000005,WARA,LW,10,Producer,89.29,0.0406,171.77160000000003
01/08/2011,AH-0036-1_P,173.7802,WARA,LW,10,Producer,96.39,0.0,173.7802
01/09/2011,AH-0036-1_P,178.85215,WARA,LW,10,Producer,94.26,0.61915,178.233
01/10/2011,AH-0036-1_P,191.2298,WARA,LW,10,Producer,91.96,1.4412999999999998,189.7885
01/11/2011,AH-0036-1_P,184.5674,WARA,LW,10,Producer,89.58,1.5428,183.0246
01/12/2011,AH-0036-1_P,144.7134,WARA,LW,10,Producer,61.74,0.8322999999999998,143.8811
01/01/2012,AH-0036-1_P,109.84695,WARA,LW,10,Producer,41.15,0.17255,109.6744
01/02/2012,AH-0036-1_P,178.89055000000005,WARA,LW,10,Producer,76.75,1.5529499999999998,177.33760000000004
01/03/2012,AH-0036-1_P,155.83759999999995,WARA,LW,10,Producer,70.49,0.8728999999999999,154.96469999999997
01/04/2012,AH-0036-1_P,188.2316,WARA,LW,10,Producer,97.29,0.6089999999999999,187.6226
01/05/2012,AH-0036-1_P,194.8928,WARA,LW,10,Producer,102.22,0.3248,194.568
01/06/2012,AH-0036-1_P,221.2134,WARA,LW,10,Producer,119.18,0.1827,221.0307
01/07/2012,AH-0036-1_P,223.35825000000003,WARA,LW,10,Producer,127.4,0.3552499999999999,223.003
01/08/2012,AH-0036-1_P,230.7736,WARA,LW,10,Producer,132.87,0.3654,230.4082
01/09/2012,AH-0036-1_P,232.137,WARA,LW,10,Producer,132.24,0.3857,231.7513
01/10/2012,AH-0036-1_P,232.4387,WARA,LW,10,Producer,132.86,0.2639,232.1748
01/11/2012,AH-0036-1_P,226.6635,WARA,LW,10,Producer,125.17,0.3451,226.3184
01/12/2012,AH-0036-1_P,231.4712,WARA,LW,10,Producer,100.24,0.9540999999999998,230.5171
01/01/2013,AH-0036-1_P,231.1546,WARA,LW,10,Producer,104.73,0.6496,230.505
01/02/2013,AH-0036-1_P,211.99525,WARA,LW,10,Producer,94.84,0.80185,211.1934
01/03/2013,AH-0036-1_P,217.4696,WARA,LW,10,Producer,80.81,1.2789,216.1907
01/04/2013,AH-0036-1_P,214.25175,WARA,LW,10,Producer,95.89,1.08605,213.1657
01/05/2013,AH-0036-1_P,225.62365,WARA,LW,10,Producer,144.54,0.1522499999999999,225.4714
01/06/2013,AH-0036-1_P,35.3402,WARA,LW,10,Producer,24.21,0.0203,35.319900000000004
01/07/2013,AH-0036-1_P,58.048,WARA,LW,10,Producer,39.67,0.0406,58.0074
01/08/2013,AH-0036-1_P,15.89745,WARA,LW,10,Producer,10.52,0.01015,15.8873
01/09/2013,AH-0036-1_P,192.73275,WARA,LW,10,Producer,123.7,0.2943499999999999,192.4384
01/10/2013,AH-0036-1_P,182.74480000000003,WARA,LW,10,Producer,109.62,0.3857,182.3591
01/11/2013,AH-0036-1_P,183.0957,WARA,LW,10,Producer,105.41,0.3857,182.71
01/12/2013,AH-0036-1_P,175.0531,WARA,LW,10,Producer,94.98,0.3654,174.6877
01/01/2014,AH-0036-1_P,174.00664999999995,WARA,LW,10,Producer,99.58,0.3958499999999999,173.61079999999995
01/02/2014,AH-0036-1_P,129.8912,WARA,LW,10,Producer,69.48,0.2639,129.6273
01/03/2014,AH-0036-1_P,205.284,WARA,LW,10,Producer,115.31,0.5277999999999999,204.7562
01/04/2014,AH-0036-1_P,203.91125,WARA,LW,10,Producer,116.22,0.61915,203.2921
01/05/2014,AH-0036-1_P,207.2446,WARA,LW,10,Producer,110.41,0.5886999999999999,206.6559
01/06/2014,AH-0036-1_P,206.53195,WARA,LW,10,Producer,117.06,1.08605,205.4459
01/07/2014,AH-0036-1_P,196.3797,WARA,LW,10,Producer,120.67,1.3398,195.0399
01/08/2014,AH-0036-1_P,196.6072,WARA,LW,10,Producer,118.1,0.9743999999999998,195.6328
01/09/2014,AH-0036-1_P,205.973,WARA,LW,10,Producer,139.76,1.0353,204.9377
01/10/2014,AH-0036-1_P,196.43925,WARA,LW,10,Producer,119.79,5.18665,191.2526
01/11/2014,AH-0036-1_P,195.44555,WARA,LW,10,Producer,134.67,5.572349999999999,189.8732
01/12/2014,AH-0036-1_P,197.39245,WARA,LW,10,Producer,144.41,5.389649999999999,192.0028
01/01/2015,AH-0036-1_P,196.1197,WARA,LW,10,Producer,127.03,1.0556,195.0641
01/02/2015,AH-0036-1_P,201.0666,WARA,LW,10,Producer,127.43,0.7510999999999999,200.3155
01/03/2015,AH-0036-1_P,190.5774,WARA,LW,10,Producer,134.54,0.3654,190.212
01/04/2015,AH-0036-1_P,185.2179,WARA,LW,10,Producer,135.81,0.4871999999999999,184.7307
01/05/2015,AH-0036-1_P,185.43135,WARA,LW,10,Producer,127.52,0.1319499999999999,185.2994
01/06/2015,AH-0036-1_P,182.10945,WARA,LW,10,Producer,131.71,0.98455,181.1249
01/07/2015,AH-0036-1_P,180.7538,WARA,LW,10,Producer,122.38,0.6089999999999999,180.1448
01/08/2015,AH-0036-1_P,175.32614999999996,WARA,LW,10,Producer,116.46,1.7153499999999997,173.61079999999995
01/09/2015,AH-0036-1_P,173.89785,WARA,LW,10,Producer,118.33,1.02515,172.8727
01/10/2015,AH-0036-1_P,184.88885,WARA,LW,10,Producer,134.14,0.43645,184.4524
01/11/2015,AH-0036-1_P,185.0266,WARA,LW,10,Producer,136.93,0.2232999999999999,184.8033
01/12/2015,AH-0036-1_P,190.17145,WARA,LW,10,Producer,131.95,0.27405,189.8974
01/01/2016,AH-0036-1_P,190.09695,WARA,LW,10,Producer,127.84,0.5988499999999999,189.4981
01/02/2016,AH-0036-1_P,199.186,WARA,LW,10,Producer,130.1,0.5886999999999999,198.5973
01/03/2016,AH-0036-1_P,177.97625,WARA,LW,10,Producer,136.21,0.5176499999999999,177.4586
01/04/2016,AH-0036-1_P,157.6517,WARA,LW,10,Producer,143.82,0.1217999999999999,157.5299
01/05/2016,AH-0036-1_P,185.58205,WARA,LW,10,Producer,155.82,0.3552499999999999,185.2268
01/06/2016,AH-0036-1_P,201.1711,WARA,LW,10,Producer,156.98,0.0812,201.0899
01/07/2016,AH-0036-1_P,197.51965,WARA,LW,10,Producer,148.19,0.19285,197.3268
01/08/2016,AH-0036-1_P,190.6765,WARA,LW,10,Producer,131.78,0.1015,190.575
01/09/2016,AH-0036-1_P,193.572,WARA,LW,10,Producer,135.75,0.6496,192.9224
01/10/2016,AH-0036-1_P,195.55565,WARA,LW,10,Producer,135.15,3.29875,192.2569
01/11/2016,AH-0036-1_P,204.3171,WARA,LW,10,Producer,135.52,4.993799999999999,199.3233
01/12/2016,AH-0036-1_P,204.359,WARA,LW,10,Producer,130.9,0.9338,203.4252
01/01/2017,AH-0036-1_P,27.5041,WARA,LW,10,Producer,16.64,0.1217999999999999,27.3823
01/02/2017,AH-0036-1_P,203.4266,WARA,LW,10,Producer,109.34,3.897599999999999,199.529
01/03/2017,AH-0036-1_P,122.06245,WARA,LW,10,Producer,65.95,2.40555,119.6569
01/04/2017,AH-0036-1_P,194.9541,WARA,LW,10,Producer,108.81,0.4465999999999999,194.5075
01/05/2017,AH-0036-1_P,205.01415,WARA,LW,10,Producer,106.58,2.12135,202.8928
01/06/2017,AH-0036-1_P,200.5748,WARA,LW,10,Producer,102.74,0.7917,199.7831
01/07/2017,AH-0036-1_P,188.65905,WARA,LW,10,Producer,106.24,0.90335,187.7557
01/08/2017,AH-0036-1_P,173.3488,WARA,LW,10,Producer,115.59,1.8676,171.4812
01/09/2017,AH-0036-1_P,172.13295,WARA,LW,10,Producer,114.97,1.89805,170.23489999999998
01/10/2017,AH-0036-1_P,173.50714999999997,WARA,LW,10,Producer,113.6,1.10635,172.40079999999998
01/11/2017,AH-0036-1_P,174.28425,WARA,LW,10,Producer,120.01,0.90335,173.3809
01/12/2017,AH-0036-1_P,168.4615,WARA,LW,10,Producer,116.15,1.421,167.0405
01/01/2018,AH-0036-1_P,169.34205,WARA,LW,10,Producer,118.83,1.30935,168.0327
01/02/2018,AH-0036-1_P,130.14225,WARA,LW,10,Producer,93.87,0.7206499999999999,129.42159999999998
01/03/2018,AH-0036-1_P,170.04135,WARA,LW,10,Producer,122.73,0.31465,169.7267
01/04/2018,AH-0036-1_P,169.55550000000005,WARA,LW,10,Producer,120.84,0.9540999999999996,168.60140000000004
01/05/2018,AH-0036-1_P,169.4928,WARA,LW,10,Producer,118.42,1.8473,167.6455
01/06/2018,AH-0036-1_P,169.72564999999997,WARA,LW,10,Producer,119.75,0.76125,168.96439999999998
01/07/2018,AH-0036-1_P,169.55700000000002,WARA,LW,10,Producer,144.25,0.5684,168.98860000000002
01/08/2018,AH-0036-1_P,169.76784999999995,WARA,LW,10,Producer,152.84,1.04545,168.72239999999996
01/09/2018,AH-0036-1_P,169.53965,WARA,LW,10,Producer,150.58,1.91835,167.6213
01/10/2018,AH-0036-1_P,173.7638,WARA,LW,10,Producer,145.42,2.4157,171.34810000000002
01/11/2018,AH-0036-1_P,172.69039999999995,WARA,LW,10,Producer,116.58,2.3345,170.35589999999996
01/12/2018,AH-0036-1_P,175.9938,WARA,LW,10,Producer,88.04,0.5075,175.4863
01/01/2019,AH-0036-1_P,176.2446,WARA,LW,10,Producer,84.37,1.8473,174.3973
01/02/2019,AH-0036-1_P,171.92789999999997,WARA,LW,10,Producer,97.45,1.0759,170.85199999999998
01/03/2019,AH-0036-1_P,169.525,WARA,LW,10,Producer,106.94,0.6089999999999999,168.916
01/04/2019,AH-0036-1_P,168.80425,WARA,LW,10,Producer,113.93,4.17165,164.6326
01/05/2019,AH-0036-1_P,167.73264999999995,WARA,LW,10,Producer,120.28,0.6800499999999999,167.05259999999996
01/06/2019,AH-0036-1_P,175.57925,WARA,LW,10,Producer,129.11,0.33495,175.2443
01/07/2019,AH-0036-1_P,173.0164,WARA,LW,10,Producer,121.51,0.3857,172.6307
01/08/2019,AH-0036-1_P,167.52325,WARA,LW,10,Producer,119.45,1.95895,165.5643
01/09/2019,AH-0036-1_P,168.64475,WARA,LW,10,Producer,118.68,2.60855,166.03619999999998
01/10/2019,AH-0036-1_P,176.8387,WARA,LW,10,Producer,102.37,2.03,174.8087
01/11/2019,AH-0036-1_P,184.9187,WARA,LW,10,Producer,107.76,1.6037,183.315
01/12/2019,AH-0036-1_P,177.9654,WARA,LW,10,Producer,103.39,1.015,176.9504
01/01/2020,AH-0036-1_P,188.0689,WARA,LW,10,Producer,140.48,1.015,187.05390000000003
01/02/2020,AH-0036-1_P,133.8425,WARA,LW,10,Producer,86.18,0.6698999999999999,133.1726
01/03/2020,AH-0036-1_P,193.59865,WARA,LW,10,Producer,149.75,1.32965,192.269
01/04/2020,AH-0036-1_P,195.56905,WARA,LW,10,Producer,144.35,1.6544499999999995,193.9146
01/05/2020,AH-0036-1_P,1.23225,WARA,LW,10,Producer,0.96,0.01015,1.2221
01/06/2020,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/07/2020,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/08/2020,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/09/2020,AH-0036-1_P,14.76825,WARA,LW,10,Producer,11.86,0.0304499999999999,14.7378
01/10/2020,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/11/2020,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/12/2020,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/01/2021,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/02/2021,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/03/2021,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/04/2021,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/05/2021,AH-0036-1_P,0.0,WARA,LW,10,Producer,0.0,0.0,0.0
01/06/2021,AH-0036-1_P,173.3536,WARA,LW,10,Producer,128.14,0.1421,173.2115
01/07/2021,AH-0036-1_P,183.6144,WARA,LW,10,Producer,139.01,0.1421,183.4723
01/08/2021,AH-0036-1_P,177.46564999999995,WARA,LW,10,Producer,130.0,0.1522499999999999,177.31339999999994
01/09/2021,AH-0036-1_P,174.70430000000005,WARA,LW,10,Producer,127.09,1.2992,173.40510000000003
01/10/2021,AH-0036-1_P,172.11595,WARA,LW,10,Producer,100.79,2.9942500000000005,169.1217
01/11/2021,AH-0036-1_P,167.12255,WARA,LW,10,Producer,119.33,2.97395,164.1486
01/12/2021,AH-0036-1_P,156.26345,WARA,LW,10,Producer,109.23,0.92365,155.3398
01/01/2022,AH-0036-1_P,170.9751,WARA,LW,10,Producer,130.48,0.9338,170.0413
01/02/2022,AH-0036-1_P,161.11944999999997,WARA,LW,10,Producer,129.16,0.90335,160.21609999999998
01/03/2022,AH-0036-1_P,154.74155000000005,WARA,LW,10,Producer,110.68,0.7206499999999999,154.02090000000004
01/04/2022,AH-0036-1_P,125.59615,WARA,LW,10,Producer,45.55,0.63945,124.9567
01/05/2022,AH-0036-1_P,132.08625,WARA,LW,10,Producer,38.75,1.93865,130.1476
01/06/2022,AH-0036-1_P,127.30985,WARA,LW,10,Producer,50.11,1.79655,125.5133
01/07/2022,AH-0036-1_P,127.36124999999998,WARA,LW,10,Producer,51.63,1.02515,126.3361
01/08/2022,AH-0036-1_P,121.9213,WARA,LW,10,Producer,52.16,0.8728999999999999,121.0484
01/09/2022,AH-0036-1_P,125.97299999999998,WARA,LW,10,Producer,56.07,1.827,124.146
01/10/2022,AH-0036-1_P,123.61585,WARA,LW,10,Producer,53.77,1.87775,121.7381
01/11/2022,AH-0036-1_P,41.5058,WARA,LW,10,Producer,17.32,0.4263,41.0795
01/12/2022,AH-0036-1_P,109.94185,WARA,LW,10,Producer,36.15,0.49735,109.4445
01/01/2023,AH-0036-1_P,115.65385,WARA,LW,10,Producer,30.26,0.61915,115.0347
01/02/2023,AH-0036-1_P,125.79999999999998,WARA,LW,10,Producer,31.36,1.2789,124.5211
01/03/2023,AH-0036-1_P,125.6037,WARA,LW,10,Producer,30.61,1.4818999999999998,124.1218
01/04/2023,AH-0036-1_P,124.1665,WARA,LW,10,Producer,37.75,1.2789,122.8876
01/05/2023,AH-0036-1_P,124.65355,WARA,LW,10,Producer,35.29,5.73475,118.9188
01/06/2023,AH-0036-1_P,122.16365,WARA,LW,10,Producer,31.37,5.53175,116.6319
01/07/2023,AH-0036-1_P,121.3586,WARA,LW,10,Producer,33.53,1.7863999999999998,119.5722
01/08/2023,AH-0036-1_P,123.03385,WARA,LW,10,Producer,37.04,1.6950499999999995,121.3388
01/09/2023,AH-0036-1_P,96.066,WARA,LW,10,Producer,31.43,1.2383,94.8277
01/10/2023,AH-0036-1_P,90.4637,WARA,LW,10,Producer,29.78,1.2383,89.22540000000001
01/11/2023,AH-0036-1_P,95.4555,WARA,LW,10,Producer,27.85,1.015,94.4405
01/12/2023,AH-0036-1_P,77.28439999999998,WARA,LW,10,Producer,22.59,0.8728999999999999,76.41149999999998
01/01/2024,AH-0036-1_P,97.5094,WARA,LW,10,Producer,30.43,1.1570999999999998,96.3523
01/02/2024,AH-0036-1_P,93.80095,WARA,LW,10,Producer,32.69,1.18755,92.6134
01/03/2024,AH-0036-1_P,70.09935,WARA,LW,10,Producer,18.36,0.92365,69.1757
01/04/2024,AH-0036-1_P,98.32785,WARA,LW,10,Producer,30.4,0.8018499999999998,97.526
01/05/2024,AH-0036-1_P,101.3013,WARA,LW,10,Producer,24.12,20.2797,81.0216
01/06/2024,AH-0036-1_P,115.69105,WARA,LW,10,Producer,37.68,38.21475,77.47630000000001
01/07/2024,AH-0036-1_P,151.47355,WARA,LW,10,Producer,77.54,1.79655,149.677
01/08/2024,AH-0036-1_P,188.5613,WARA,LW,10,Producer,95.66,2.2938999999999994,186.2674
01/09/2024,AH-0036-1_P,221.5446,WARA,LW,10,Producer,110.92,1.4818999999999998,220.0627
01/10/2024,AH-0036-1_P,224.90045,WARA,LW,10,Producer,112.46,0.5785499999999999,224.3219
01/08/2010,AH-0036-1_P,170.4658,WARA,MW,10,Producer,36.51,1.3804,169.0854
01/09/2010,AH-0036-1_P,1027.01995,WARA,MW,10,Producer,553.13,0.33495,1026.6850000000002
01/10/2010,AH-0036-1_P,141.328,WARA,MW,10,Producer,60.28,0.0,141.328
01/11/2010,AH-0036-1_P,0.0,WARA,MW,10,Producer,0.0,0.0,0.0
01/12/2010,AH-0036-1_P,0.0,WARA,MW,10,Producer,0.0,0.0,0.0
01/01/2011,AH-0036-1_P,535.6428,WARA,MW,10,Producer,207.08,0.0,535.6428
01/02/2011,AH-0036-1_P,528.9394,WARA,MW,10,Producer,238.2,0.0,528.9394
01/03/2011,AH-0036-1_P,942.106,WARA,MW,10,Producer,432.98,0.0,942.106
01/04/2011,AH-0036-1_P,1288.6379,WARA,MW,10,Producer,600.77,0.0,1288.6379
01/05/2011,AH-0036-1_P,1080.8446,WARA,MW,10,Producer,498.58,0.0,1080.8446
01/06/2011,AH-0036-1_P,934.508,WARA,MW,10,Producer,390.27,0.1217999999999999,934.3862
01/07/2011,AH-0036-1_P,1027.28965,WARA,MW,10,Producer,533.87,0.25375,1027.0359
01/08/2011,AH-0036-1_P,1039.0391,WARA,MW,10,Producer,576.34,0.0,1039.0391
01/09/2011,AH-0036-1_P,1069.3658,WARA,MW,10,Producer,563.56,3.6946,1065.6712
01/10/2011,AH-0036-1_P,1143.31085,WARA,MW,10,Producer,549.84,8.59705,1134.7138
01/11/2011,AH-0036-1_P,1103.50585,WARA,MW,10,Producer,535.6,9.20605,1094.2998
01/12/2011,AH-0036-1_P,865.26945,WARA,MW,10,Producer,369.16,4.98365,860.2858
01/01/2012,AH-0036-1_P,656.7787999999998,WARA,MW,10,Producer,246.02,1.0556,655.7231999999998
01/02/2012,AH-0036-1_P,1069.588,WARA,MW,10,Producer,458.86,9.2771,1060.3109
01/03/2012,AH-0036-1_P,931.75665,WARA,MW,10,Producer,421.44,5.24755,926.5091
01/04/2012,AH-0036-1_P,1125.45085,WARA,MW,10,Producer,581.68,3.62355,1121.8273
01/05/2012,AH-0036-1_P,1165.22055,WARA,MW,10,Producer,611.15,1.93865,1163.2819
01/06/2012,AH-0036-1_P,1322.5895,WARA,MW,10,Producer,712.56,1.0759,1321.5136
01/07/2012,AH-0036-1_P,1335.48085,WARA,MW,10,Producer,761.71,2.12135,1333.3595
01/08/2012,AH-0036-1_P,1379.8339999999998,WARA,MW,10,Producer,794.45,2.2127,1377.6212999999998
01/09/2012,AH-0036-1_P,1387.9820000000002,WARA,MW,10,Producer,790.67,2.3142,1385.6678000000002
01/10/2012,AH-0036-1_P,1389.7719,WARA,MW,10,Producer,794.35,1.5631000000000002,1388.2088
01/11/2012,AH-0036-1_P,1355.2378,WARA,MW,10,Producer,748.41,2.0706,1353.1672
01/12/2012,AH-0036-1_P,1383.9727499999997,WARA,MW,10,Producer,599.31,5.673849999999999,1378.2988999999995
01/01/2013,AH-0036-1_P,1382.06925,WARA,MW,10,Producer,626.18,3.86715,1378.2021
01/02/2013,AH-0036-1_P,1267.52455,WARA,MW,10,Producer,567.07,4.78065,1262.7439000000002
01/03/2013,AH-0036-1_P,1300.2637,WARA,MW,10,Producer,483.18,7.632799999999999,1292.6309
01/04/2013,AH-0036-1_P,1281.03545,WARA,MW,10,Producer,573.31,6.50615,1274.5293
01/05/2013,AH-0036-1_P,1349.0432,WARA,MW,10,Producer,864.17,0.9338,1348.1094
01/06/2013,AH-0036-1_P,211.2992,WARA,MW,10,Producer,144.75,0.1421,211.1571
01/07/2013,AH-0036-1_P,347.0576999999999,WARA,MW,10,Producer,237.2,0.2233,346.8343999999999
01/08/2013,AH-0036-1_P,95.11265,WARA,MW,10,Producer,62.9,0.09135,95.0213
01/09/2013,AH-0036-1_P,1152.30865,WARA,MW,10,Producer,739.58,1.7559499999999997,1150.5527
01/10/2013,AH-0036-1_P,1092.60265,WARA,MW,10,Producer,655.4,2.28375,1090.3189
01/11/2013,AH-0036-1_P,1094.7182,WARA,MW,10,Producer,630.25,2.2938999999999994,1092.4243
01/12/2013,AH-0036-1_P,1046.6968000000004,WARA,MW,10,Producer,567.88,2.2127,1044.4841000000004
01/01/2014,AH-0036-1_P,1040.41185,WARA,MW,10,Producer,595.39,2.36495,1038.0469
01/02/2014,AH-0036-1_P,776.5922999999998,WARA,MW,10,Producer,415.41,1.5631,775.0291999999998
01/03/2014,AH-0036-1_P,1227.3964,WARA,MW,10,Producer,689.42,3.1668,1224.2296
01/04/2014,AH-0036-1_P,1219.17005,WARA,MW,10,Producer,694.87,3.72505,1215.445
01/05/2014,AH-0036-1_P,1239.1237,WARA,MW,10,Producer,660.12,3.5322,1235.5915
01/06/2014,AH-0036-1_P,1234.8313999999998,WARA,MW,10,Producer,699.91,6.475699999999999,1228.3556999999998
01/07/2014,AH-0036-1_P,1174.1923,WARA,MW,10,Producer,721.46,8.0185,1166.1738
01/08/2014,AH-0036-1_P,1175.5331,WARA,MW,10,Producer,706.12,5.826099999999999,1169.707
01/09/2014,AH-0036-1_P,1231.5342999999998,WARA,MW,10,Producer,835.6,6.191499999999999,1225.3428
01/10/2014,AH-0036-1_P,1174.50665,WARA,MW,10,Producer,716.23,31.00825,1143.4984
01/11/2014,AH-0036-1_P,1168.56045,WARA,MW,10,Producer,805.18,33.30215,1135.2583
01/12/2014,AH-0036-1_P,1180.1895499999996,WARA,MW,10,Producer,863.44,32.22625,1147.9632999999997
01/01/2015,AH-0036-1_P,1172.596,WARA,MW,10,Producer,759.54,6.313299999999999,1166.2827
01/02/2015,AH-0036-1_P,1202.1462499999998,WARA,MW,10,Producer,761.88,4.47615,1197.6700999999998
01/03/2015,AH-0036-1_P,1139.44095,WARA,MW,10,Producer,804.42,2.16195,1137.279
01/04/2015,AH-0036-1_P,1107.38895,WARA,MW,10,Producer,811.98,2.91305,1104.4759
